167	66	3		87	

167	26	3		92	

167	157	3		97	

333	108	4		5	

333	160	4		6	

333	250	4		7	

333	178	4		8	

333	331	4		9	

333	286	4		10	

333	138	4		11	

333	115	4		12	

333	128	4		15	

333	205	4		16	

333	142	4		17	

333	224	4		18	

333	242	4		19	

333	74	4		20	

333	321	4		21	

333	223	4		23	

333	261	4		24	

333	263	4		25	

333	110	4		27	

333	234	4		28	

333	35	4		32	

333	158	4		33	

333	140	4		34	

333	133	4		35	

333	201	4		37	

333	95	4		38	

333	201	4		39	

333	54	4		41	

333	275	4		42	

333	283	4		43	

333	79	4		44	

333	222	4		46	

333	321	4		47	

333	4	4		49	

333	119	4		50	

333	322	4		51	

333	161	4		52	

333	216	4		54	

333	319	4		55	

333	331	4		56	

333	257	4		57	

333	222	4		58	

333	274	4		63	

333	133	4		64	

333	276	4		66	

333	306	4		67	

333	36	4		68	

333	71	4		69	

333	60	4		70	

333	15	4		71	

333	243	4		72	

333	112	4		73	

333	9	4		74	

333	54	4		75	

333	84	4		77	

333	267	4		78	

333	20	4		79	

333	294	4		80	

333	311	4		81	

333	90	4		85	

333	248	4		86	

333	66	4		87	

333	318	4		88	

333	284	4		90	

333	247	4		91	

333	26	4		92	

333	297	4		94	

333	245	4		95	

333	157	4		97	

333	305	4		98	

108	74	5		20	

108	35	5		32	

108	95	5		38	

108	54	5		41	

108	79	5		44	

108	4	5		49	

108	36	5		68	

108	71	5		69	

108	60	5		70	

108	15	5		71	

108	9	5		74	

108	54	5		75	

108	84	5		77	

108	20	5		79	

108	90	5		85	

108	66	5		87	

108	26	5		92	

160	138	6		11	

160	115	6		12	

160	128	6		15	

160	142	6		17	

160	74	6		20	

160	110	6		27	

160	35	6		32	

160	158	6		33	

160	140	6		34	

160	133	6		35	

160	95	6		38	

160	54	6		41	

160	79	6		44	

160	4	6		49	

160	119	6		50	

160	133	6		64	

160	36	6		68	

160	71	6		69	

160	60	6		70	

160	15	6		71	

160	112	6		73	

160	9	6		74	

160	54	6		75	

160	84	6		77	

160	20	6		79	

160	90	6		85	

160	66	6		87	

160	26	6		92	

160	157	6		97	

250	178	7		8	

250	138	7		11	

250	115	7		12	

250	128	7		15	

250	205	7		16	

250	142	7		17	

250	224	7		18	

250	242	7		19	

250	74	7		20	

250	223	7		23	

250	110	7		27	

250	234	7		28	

250	35	7		32	

250	158	7		33	

250	140	7		34	

250	133	7		35	

250	201	7		37	

250	95	7		38	

250	201	7		39	

250	54	7		41	

250	79	7		44	

250	222	7		46	

250	4	7		49	

250	119	7		50	

250	161	7		52	

250	216	7		54	

250	222	7		58	

250	133	7		64	

250	36	7		68	

250	71	7		69	

250	60	7		70	

250	15	7		71	

250	243	7		72	

250	112	7		73	

250	9	7		74	

250	54	7		75	

250	84	7		77	

250	20	7		79	

250	90	7		85	

250	248	7		86	

250	66	7		87	

250	247	7		91	

250	26	7		92	

250	245	7		95	

250	157	7		97	

178	138	8		11	

178	115	8		12	

178	128	8		15	

178	142	8		17	

178	74	8		20	

178	110	8		27	

178	35	8		32	

178	158	8		33	

178	140	8		34	

178	133	8		35	

178	95	8		38	

178	54	8		41	

178	79	8		44	

178	4	8		49	

178	119	8		50	

178	161	8		52	

178	133	8		64	

178	36	8		68	

178	71	8		69	

178	60	8		70	

178	15	8		71	

178	112	8		73	

178	9	8		74	

178	54	8		75	

178	84	8		77	

178	20	8		79	

178	90	8		85	

178	66	8		87	

178	26	8		92	

178	157	8		97	

331	286	9		10	

331	138	9		11	

331	115	9		12	

331	128	9		15	

331	205	9		16	

331	142	9		17	

331	224	9		18	

331	242	9		19	

331	74	9		20	

331	321	9		21	

331	223	9		23	

331	261	9		24	

331	263	9		25	

331	110	9		27	

331	234	9		28	

331	35	9		32	

331	158	9		33	

331	140	9		34	

331	133	9		35	

331	201	9		37	

331	95	9		38	

331	201	9		39	

331	54	9		41	

331	275	9		42	

331	283	9		43	

331	79	9		44	

331	222	9		46	

331	321	9		47	

331	4	9		49	

331	119	9		50	

331	322	9		51	

331	161	9		52	

331	216	9		54	

331	319	9		55	

331	257	9		57	

331	222	9		58	

331	274	9		63	

331	133	9		64	

331	276	9		66	

331	306	9		67	

331	36	9		68	

331	71	9		69	

331	60	9		70	

331	15	9		71	

331	243	9		72	

331	112	9		73	

331	9	9		74	

331	54	9		75	

331	84	9		77	

331	267	9		78	

331	20	9		79	

331	294	9		80	

331	311	9		81	

331	90	9		85	

331	248	9		86	

331	66	9		87	

331	318	9		88	

331	284	9		90	

331	247	9		91	

331	26	9		92	

331	297	9		94	

331	245	9		95	

331	157	9		97	

331	305	9		98	

286	138	10		11	

286	115	10		12	

286	128	10		15	

286	205	10		16	

286	142	10		17	

286	224	10		18	

286	242	10		19	

286	74	10		20	

286	223	10		23	

286	261	10		24	

286	263	10		25	

286	110	10		27	

286	234	10		28	

286	35	10		32	

286	158	10		33	

286	140	10		34	

286	133	10		35	

286	201	10		37	

286	95	10		38	

286	201	10		39	

286	54	10		41	

286	275	10		42	

286	283	10		43	

286	79	10		44	

286	222	10		46	

286	4	10		49	

286	119	10		50	

286	161	10		52	

286	216	10		54	

286	257	10		57	

286	222	10		58	

286	274	10		63	

286	133	10		64	

286	276	10		66	

286	36	10		68	

286	71	10		69	

286	60	10		70	

286	15	10		71	

286	243	10		72	

286	112	10		73	

286	9	10		74	

286	54	10		75	

286	84	10		77	

286	267	10		78	

286	20	10		79	

286	90	10		85	

286	248	10		86	

286	66	10		87	

286	284	10		90	

286	247	10		91	

286	26	10		92	

286	245	10		95	

286	157	10		97	

138	115	11		12	

138	128	11		15	

138	74	11		20	

138	110	11		27	

138	35	11		32	

138	133	11		35	

138	95	11		38	

138	54	11		41	

138	79	11		44	

138	4	11		49	

138	119	11		50	

138	133	11		64	

138	36	11		68	

138	71	11		69	

138	60	11		70	

138	15	11		71	

138	112	11		73	

138	9	11		74	

138	54	11		75	

138	84	11		77	

138	20	11		79	

138	90	11		85	

138	66	11		87	

138	26	11		92	

115	74	12		20	

115	110	12		27	

115	35	12		32	

115	95	12		38	

115	54	12		41	

115	79	12		44	

115	4	12		49	

115	36	12		68	

115	71	12		69	

115	60	12		70	

115	15	12		71	

115	112	12		73	

115	9	12		74	

115	54	12		75	

115	84	12		77	

115	20	12		79	

115	90	12		85	

115	66	12		87	

115	26	12		92	

472	343	13		14	

472	128	13		15	

472	205	13		16	

472	142	13		17	

472	224	13		18	

472	242	13		19	

472	74	13		20	

472	321	13		21	

472	335	13		22	

472	223	13		23	

472	261	13		24	

472	263	13		25	

472	441	13		26	

472	110	13		27	

472	234	13		28	

472	459	13		29	

472	443	13		30	

472	441	13		31	

472	35	13		32	

472	158	13		33	

472	140	13		34	

472	133	13		35	

472	464	13		36	

472	201	13		37	

472	95	13		38	

472	201	13		39	

472	54	13		41	

472	275	13		42	

472	283	13		43	

472	79	13		44	

472	450	13		45	

472	222	13		46	

472	321	13		47	

472	351	13		48	

472	4	13		49	

472	119	13		50	

472	322	13		51	

472	161	13		52	

472	432	13		53	

472	216	13		54	

472	319	13		55	

472	331	13		56	

472	257	13		57	

472	222	13		58	

472	439	13		61	

472	399	13		62	

472	274	13		63	

472	133	13		64	

472	372	13		65	

472	276	13		66	

472	306	13		67	

472	36	13		68	

472	71	13		69	

472	60	13		70	

472	15	13		71	

472	243	13		72	

472	112	13		73	

472	9	13		74	

472	54	13		75	

472	457	13		76	

472	84	13		77	

472	267	13		78	

472	20	13		79	

472	294	13		80	

472	311	13		81	

472	354	13		82	

472	405	13		84	

472	90	13		85	

472	248	13		86	

472	66	13		87	

472	318	13		88	

472	284	13		90	

472	247	13		91	

472	26	13		92	

472	454	13		93	

472	297	13		94	

472	245	13		95	

472	366	13		96	

472	157	13		97	

472	305	13		98	

343	128	14		15	

343	205	14		16	

343	142	14		17	

343	224	14		18	

343	242	14		19	

343	74	14		20	

343	321	14		21	

343	335	14		22	

343	223	14		23	

343	261	14		24	

343	263	14		25	

343	110	14		27	

343	234	14		28	

343	35	14		32	

343	158	14		33	

343	140	14		34	

343	133	14		35	

343	201	14		37	

343	95	14		38	

343	201	14		39	

343	54	14		41	

343	275	14		42	

343	283	14		43	

343	79	14		44	

343	222	14		46	

343	321	14		47	

343	4	14		49	

343	119	14		50	

343	322	14		51	

343	161	14		52	

343	216	14		54	

343	319	14		55	

343	331	14		56	

343	257	14		57	

343	222	14		58	

343	274	14		63	

343	133	14		64	

343	276	14		66	

343	306	14		67	

343	36	14		68	

343	71	14		69	

343	60	14		70	

343	15	14		71	

343	243	14		72	

343	112	14		73	

343	9	14		74	

343	54	14		75	

343	84	14		77	

343	267	14		78	

343	20	14		79	

343	294	14		80	

343	311	14		81	

343	90	14		85	

343	248	14		86	

343	66	14		87	

343	318	14		88	

343	284	14		90	

343	247	14		91	

343	26	14		92	

343	297	14		94	

343	245	14		95	

343	157	14		97	

343	305	14		98	

128	74	15		20	

128	110	15		27	

128	35	15		32	

128	95	15		38	

128	54	15		41	

128	79	15		44	

128	4	15		49	

128	119	15		50	

128	36	15		68	

128	71	15		69	

128	60	15		70	

128	15	15		71	

128	112	15		73	

128	9	15		74	

128	54	15		75	

128	84	15		77	

128	20	15		79	

128	90	15		85	

128	66	15		87	

128	26	15		92	

205	142	16		17	

205	74	16		20	

205	110	16		27	

205	35	16		32	

205	158	16		33	

205	140	16		34	

205	133	16		35	

205	201	16		37	

205	95	16		38	

205	201	16		39	

205	54	16		41	

205	79	16		44	

205	4	16		49	

205	119	16		50	

205	161	16		52	

205	133	16		64	

205	36	16		68	

205	71	16		69	

205	60	16		70	

205	15	16		71	

205	112	16		73	

205	9	16		74	

205	54	16		75	

205	84	16		77	

205	20	16		79	

205	90	16		85	

205	66	16		87	

205	26	16		92	

205	157	16		97	

142	74	17		20	

142	110	17		27	

142	35	17		32	

142	140	17		34	

142	133	17		35	

142	95	17		38	

142	54	17		41	

142	79	17		44	

142	4	17		49	

142	119	17		50	

142	133	17		64	

142	36	17		68	

142	71	17		69	

142	60	17		70	

142	15	17		71	

142	112	17		73	

142	9	17		74	

142	54	17		75	

142	84	17		77	

142	20	17		79	

142	90	17		85	

142	66	17		87	

142	26	17		92	

224	74	18		20	

224	223	18		23	

224	110	18		27	

224	35	18		32	

224	158	18		33	

224	140	18		34	

224	133	18		35	

224	201	18		37	

224	95	18		38	

224	201	18		39	

224	54	18		41	

224	79	18		44	

224	222	18		46	

224	4	18		49	

224	119	18		50	

224	161	18		52	

224	216	18		54	

224	222	18		58	

224	133	18		64	

224	36	18		68	

224	71	18		69	

224	60	18		70	

224	15	18		71	

224	112	18		73	

224	9	18		74	

224	54	18		75	

224	84	18		77	

224	20	18		79	

224	90	18		85	

224	66	18		87	

224	26	18		92	

224	157	18		97	

242	74	19		20	

242	223	19		23	

242	110	19		27	

242	234	19		28	

242	35	19		32	

242	158	19		33	

242	140	19		34	

242	133	19		35	

242	201	19		37	

242	95	19		38	

242	201	19		39	

242	54	19		41	

242	79	19		44	

242	222	19		46	

242	4	19		49	

242	119	19		50	

242	161	19		52	

242	216	19		54	

242	222	19		58	

242	133	19		64	

242	36	19		68	

242	71	19		69	

242	60	19		70	

242	15	19		71	

242	112	19		73	

242	9	19		74	

242	54	19		75	

242	84	19		77	

242	20	19		79	

242	90	19		85	

242	66	19		87	

242	26	19		92	

242	157	19		97	

74	35	20		32	

74	54	20		41	

74	4	20		49	

74	36	20		68	

74	71	20		69	

74	60	20		70	

74	15	20		71	

74	9	20		74	

74	54	20		75	

74	20	20		79	

74	66	20		87	

74	26	20		92	

321	223	21		23	

321	261	21		24	

321	263	21		25	

321	110	21		27	

321	234	21		28	

321	35	21		32	

321	158	21		33	

321	140	21		34	

321	133	21		35	

321	201	21		37	

321	95	21		38	

321	201	21		39	

321	54	21		41	

321	275	21		42	

321	283	21		43	

321	79	21		44	

321	222	21		46	

321	4	21		49	

321	119	21		50	

321	161	21		52	

321	216	21		54	

321	319	21		55	

321	257	21		57	

321	222	21		58	

321	274	21		63	

321	133	21		64	

321	276	21		66	

321	306	21		67	

321	36	21		68	

321	71	21		69	

321	60	21		70	

321	15	21		71	

321	243	21		72	

321	112	21		73	

321	9	21		74	

321	54	21		75	

321	84	21		77	

321	267	21		78	

321	20	21		79	

321	294	21		80	

321	311	21		81	

321	90	21		85	

321	248	21		86	

321	66	21		87	

321	318	21		88	

321	284	21		90	

321	247	21		91	

321	26	21		92	

321	297	21		94	

321	245	21		95	

321	157	21		97	

321	305	21		98	

335	223	22		23	

335	261	22		24	

335	263	22		25	

335	110	22		27	

335	234	22		28	

335	35	22		32	

335	158	22		33	

335	140	22		34	

335	133	22		35	

335	201	22		37	

335	95	22		38	

335	201	22		39	

335	54	22		41	

335	275	22		42	

335	283	22		43	

335	79	22		44	

335	222	22		46	

335	321	22		47	

335	4	22		49	

335	119	22		50	

335	322	22		51	

335	161	22		52	

335	216	22		54	

335	319	22		55	

335	331	22		56	

335	257	22		57	

335	222	22		58	

335	274	22		63	

335	133	22		64	

335	276	22		66	

335	306	22		67	

335	36	22		68	

335	71	22		69	

335	60	22		70	

335	15	22		71	

335	243	22		72	

335	112	22		73	

335	9	22		74	

335	54	22		75	

335	84	22		77	

335	267	22		78	

335	20	22		79	

335	294	22		80	

335	311	22		81	

335	90	22		85	

335	248	22		86	

335	66	22		87	

335	318	22		88	

335	284	22		90	

335	247	22		91	

335	26	22		92	

335	297	22		94	

335	245	22		95	

335	157	22		97	

335	305	22		98	

223	110	23		27	

223	35	23		32	

223	158	23		33	

223	140	23		34	

223	133	23		35	

223	201	23		37	

223	95	23		38	

223	201	23		39	

223	54	23		41	

223	79	23		44	

223	222	23		46	

223	4	23		49	

223	119	23		50	

223	161	23		52	

223	216	23		54	

223	222	23		58	

223	133	23		64	

223	36	23		68	

223	71	23		69	

223	60	23		70	

223	15	23		71	

223	112	23		73	

223	9	23		74	

223	54	23		75	

223	84	23		77	

223	20	23		79	

223	90	23		85	

223	66	23		87	

223	26	23		92	

223	157	23		97	

261	110	24		27	

261	234	24		28	

261	35	24		32	

261	158	24		33	

261	140	24		34	

261	133	24		35	

261	201	24		37	

261	95	24		38	

261	201	24		39	

261	54	24		41	

261	79	24		44	

261	222	24		46	

261	4	24		49	

261	119	24		50	

261	161	24		52	

261	216	24		54	

261	257	24		57	

261	222	24		58	

261	133	24		64	

261	36	24		68	

261	71	24		69	

261	60	24		70	

261	15	24		71	

261	243	24		72	

261	112	24		73	

261	9	24		74	

261	54	24		75	

261	84	24		77	

261	20	24		79	

261	90	24		85	

261	248	24		86	

261	66	24		87	

261	247	24		91	

261	26	24		92	

261	245	24		95	

261	157	24		97	

263	110	25		27	

263	234	25		28	

263	35	25		32	

263	158	25		33	

263	140	25		34	

263	133	25		35	

263	201	25		37	

263	95	25		38	

263	201	25		39	

263	54	25		41	

263	79	25		44	

263	222	25		46	

263	4	25		49	

263	119	25		50	

263	161	25		52	

263	216	25		54	

263	257	25		57	

263	222	25		58	

263	133	25		64	

263	36	25		68	

263	71	25		69	

263	60	25		70	

263	15	25		71	

263	243	25		72	

263	112	25		73	

263	9	25		74	

263	54	25		75	

263	84	25		77	

263	20	25		79	

263	90	25		85	

263	248	25		86	

263	66	25		87	

263	247	25		91	

263	26	25		92	

263	245	25		95	

263	157	25		97	

441	110	26		27	

441	234	26		28	

441	35	26		32	

441	158	26		33	

441	140	26		34	

441	133	26		35	

441	201	26		37	

441	95	26		38	

441	201	26		39	

441	54	26		41	

441	275	26		42	

441	283	26		43	

441	79	26		44	

441	222	26		46	

441	321	26		47	

441	351	26		48	

441	4	26		49	

441	119	26		50	

441	322	26		51	

441	161	26		52	

441	432	26		53	

441	216	26		54	

441	319	26		55	

441	331	26		56	

441	257	26		57	

441	222	26		58	

441	439	26		61	

441	399	26		62	

441	274	26		63	

441	133	26		64	

441	372	26		65	

441	276	26		66	

441	306	26		67	

441	36	26		68	

441	71	26		69	

441	60	26		70	

441	15	26		71	

441	243	26		72	

441	112	26		73	

441	9	26		74	

441	54	26		75	

441	84	26		77	

441	267	26		78	

441	20	26		79	

441	294	26		80	

441	311	26		81	

441	354	26		82	

441	405	26		84	

441	90	26		85	

441	248	26		86	

441	66	26		87	

441	318	26		88	

441	284	26		90	

441	247	26		91	

441	26	26		92	

441	297	26		94	

441	245	26		95	

441	366	26		96	

441	157	26		97	

441	305	26		98	

110	35	27		32	

110	95	27		38	

110	54	27		41	

110	79	27		44	

110	4	27		49	

110	36	27		68	

110	71	27		69	

110	60	27		70	

110	15	27		71	

110	9	27		74	

110	54	27		75	

110	84	27		77	

110	20	27		79	

110	90	27		85	

110	66	27		87	

110	26	27		92	

234	35	28		32	

234	158	28		33	

234	140	28		34	

234	133	28		35	

234	201	28		37	

234	95	28		38	

234	201	28		39	

234	54	28		41	

234	79	28		44	

234	222	28		46	

234	4	28		49	

234	119	28		50	

234	161	28		52	

234	216	28		54	

234	222	28		58	

234	133	28		64	

234	36	28		68	

234	71	28		69	

234	60	28		70	

234	15	28		71	

234	112	28		73	

234	9	28		74	

234	54	28		75	

234	84	28		77	

234	20	28		79	

234	90	28		85	

234	66	28		87	

234	26	28		92	

234	157	28		97	

459	443	29		30	

459	441	29		31	

459	35	29		32	

459	158	29		33	

459	140	29		34	

459	133	29		35	

459	201	29		37	

459	95	29		38	

459	201	29		39	

459	54	29		41	

459	275	29		42	

459	283	29		43	

459	79	29		44	

459	450	29		45	

459	222	29		46	

459	321	29		47	

459	351	29		48	

459	4	29		49	

459	119	29		50	

459	322	29		51	

459	161	29		52	

459	432	29		53	

459	216	29		54	

459	319	29		55	

459	331	29		56	

459	257	29		57	

459	222	29		58	

459	439	29		61	

459	399	29		62	

459	274	29		63	

459	133	29		64	

459	372	29		65	

459	276	29		66	

459	306	29		67	

459	36	29		68	

459	71	29		69	

459	60	29		70	

459	15	29		71	

459	243	29		72	

459	112	29		73	

459	9	29		74	

459	54	29		75	

459	457	29		76	

459	84	29		77	

459	267	29		78	

459	20	29		79	

459	294	29		80	

459	311	29		81	

459	354	29		82	

459	405	29		84	

459	90	29		85	

459	248	29		86	

459	66	29		87	

459	318	29		88	

459	284	29		90	

459	247	29		91	

459	26	29		92	

459	454	29		93	

459	297	29		94	

459	245	29		95	

459	366	29		96	

459	157	29		97	

459	305	29		98	

443	441	30		31	

443	35	30		32	

443	158	30		33	

443	140	30		34	

443	133	30		35	

443	201	30		37	

443	95	30		38	

443	201	30		39	

443	54	30		41	

443	275	30		42	

443	283	30		43	

443	79	30		44	

443	222	30		46	

443	321	30		47	

443	351	30		48	

443	4	30		49	

443	119	30		50	

443	322	30		51	

443	161	30		52	

443	432	30		53	

443	216	30		54	

443	319	30		55	

443	331	30		56	

443	257	30		57	

443	222	30		58	

443	439	30		61	

443	399	30		62	

443	274	30		63	

443	133	30		64	

443	372	30		65	

443	276	30		66	

443	306	30		67	

443	36	30		68	

443	71	30		69	

443	60	30		70	

443	15	30		71	

443	243	30		72	

443	112	30		73	

443	9	30		74	

443	54	30		75	

443	84	30		77	

443	267	30		78	

443	20	30		79	

443	294	30		80	

443	311	30		81	

443	354	30		82	

443	405	30		84	

443	90	30		85	

443	248	30		86	

443	66	30		87	

443	318	30		88	

443	284	30		90	

443	247	30		91	

443	26	30		92	

443	297	30		94	

443	245	30		95	

443	366	30		96	

443	157	30		97	

443	305	30		98	

441	35	31		32	

441	158	31		33	

441	140	31		34	

441	133	31		35	

441	201	31		37	

441	95	31		38	

441	201	31		39	

441	54	31		41	

441	275	31		42	

441	283	31		43	

441	79	31		44	

441	222	31		46	

441	321	31		47	

441	351	31		48	

441	4	31		49	

441	119	31		50	

441	322	31		51	

441	161	31		52	

441	432	31		53	

441	216	31		54	

441	319	31		55	

441	331	31		56	

441	257	31		57	

441	222	31		58	

441	439	31		61	

441	399	31		62	

441	274	31		63	

441	133	31		64	

441	372	31		65	

441	276	31		66	

441	306	31		67	

441	36	31		68	

441	71	31		69	

441	60	31		70	

441	15	31		71	

441	243	31		72	

441	112	31		73	

441	9	31		74	

441	54	31		75	

441	84	31		77	

441	267	31		78	

441	20	31		79	

441	294	31		80	

441	311	31		81	

441	354	31		82	

441	405	31		84	

441	90	31		85	

441	248	31		86	

441	66	31		87	

441	318	31		88	

441	284	31		90	

441	247	31		91	

441	26	31		92	

441	297	31		94	

441	245	31		95	

441	366	31		96	

441	157	31		97	

441	305	31		98	

35	4	32		49	

35	15	32		71	

35	9	32		74	

35	20	32		79	

35	26	32		92	

158	140	33		34	

158	133	33		35	

158	95	33		38	

158	54	33		41	

158	79	33		44	

158	4	33		49	

158	119	33		50	

158	133	33		64	

158	36	33		68	

158	71	33		69	

158	60	33		70	

158	15	33		71	

158	112	33		73	

158	9	33		74	

158	54	33		75	

158	84	33		77	

158	20	33		79	

158	90	33		85	

158	66	33		87	

158	26	33		92	

158	157	33		97	

140	133	34		35	

140	95	34		38	

140	54	34		41	

140	79	34		44	

140	4	34		49	

140	119	34		50	

140	133	34		64	

140	36	34		68	

140	71	34		69	

140	60	34		70	

140	15	34		71	

140	112	34		73	

140	9	34		74	

140	54	34		75	

140	84	34		77	

140	20	34		79	

140	90	34		85	

140	66	34		87	

140	26	34		92	

133	95	35		38	

133	54	35		41	

133	79	35		44	

133	4	35		49	

133	119	35		50	

133	36	35		68	

133	71	35		69	

133	60	35		70	

133	15	35		71	

133	112	35		73	

133	9	35		74	

133	54	35		75	

133	84	35		77	

133	20	35		79	

133	90	35		85	

133	66	35		87	

133	26	35		92	

464	201	36		37	

464	95	36		38	

464	201	36		39	

464	54	36		41	

464	275	36		42	

464	283	36		43	

464	79	36		44	

464	450	36		45	

464	222	36		46	

464	321	36		47	

464	351	36		48	

464	4	36		49	

464	119	36		50	

464	322	36		51	

464	161	36		52	

464	432	36		53	

464	216	36		54	

464	319	36		55	

464	331	36		56	

464	257	36		57	

464	222	36		58	

464	439	36		61	

464	399	36		62	

464	274	36		63	

464	133	36		64	

464	372	36		65	

464	276	36		66	

464	306	36		67	

464	36	36		68	

464	71	36		69	

464	60	36		70	

464	15	36		71	

464	243	36		72	

464	112	36		73	

464	9	36		74	

464	54	36		75	

464	457	36		76	

464	84	36		77	

464	267	36		78	

464	20	36		79	

464	294	36		80	

464	311	36		81	

464	354	36		82	

464	405	36		84	

464	90	36		85	

464	248	36		86	

464	66	36		87	

464	318	36		88	

464	284	36		90	

464	247	36		91	

464	26	36		92	

464	454	36		93	

464	297	36		94	

464	245	36		95	

464	366	36		96	

464	157	36		97	

464	305	36		98	

201	95	37		38	

201	54	37		41	

201	79	37		44	

201	4	37		49	

201	119	37		50	

201	161	37		52	

201	133	37		64	

201	36	37		68	

201	71	37		69	

201	60	37		70	

201	15	37		71	

201	112	37		73	

201	9	37		74	

201	54	37		75	

201	84	37		77	

201	20	37		79	

201	90	37		85	

201	66	37		87	

201	26	37		92	

201	157	37		97	

95	54	38		41	

95	79	38		44	

95	4	38		49	

95	36	38		68	

95	71	38		69	

95	60	38		70	

95	15	38		71	

95	9	38		74	

